"X.0.012.6","X.0.012675675675675676","X0.024","X.0.0942105263157895","X0.6105068493150686","X11.725","X.0.018.3","X0.012.1","X0.026.3","X0.102","inactive"
"-0.009","-0.0061351351351351365","0.012","-0.31205263157894736","0.5997945205479452","12.210","-0.008","0.016","0.042","0.104","inactive"
"-0.012","-0.012594594594594596","0.026","-0.22628947368421057","0.35090410958904117","11.245","-0.019","0.011","0.022","0.101","inactive"
"-0.004","-1.7567567567567725e-4","-0.005","-0.7388947368421048","0.3968219178082192","13.408","-0.003","0.015","0.045","0.091","inactive"
"-0.010","-0.009189189189189189","0.016","-0.43250000000000016","0.5144657534246578","11.734","-0.013","0.014","0.031","0.102","inactive"
"-0.004","0.002391891891891891","-0.001","-0.4365263157894738","0.6666438356164384","14.023","-0.001","0.015","0.047","0.094","inactive"
"-0.004","0.0025135135135135123","-0.000","-0.35407894736842094","0.7232328767123287","14.223","-0.001","0.016","0.051","0.094","inactive"
"-0.012","-0.01381081081081081","0.029","-0.2940526315789473","0.29691780821917807","11.179","-0.016","0.017","0.029","0.105","inactive"
"-0.014","-0.02029729729729729","0.042","-0.3063421052631578","0.04308219178082199","10.021","-0.026","0.009","0.010","0.095","inactive"
"-0.011","-0.013540540540540543","0.024","-0.6501842105263161","0.22865753424657534","11.384","-0.017","0.013","0.021","0.103","inactive"
"-0.006","0.0012702702702702693","-0.008","-0.37355263157894725","0.7437671232876711","13.133","-0.006","0.014","0.039","0.106","inactive"
"-0.011","-0.014283783783783782","0.026","-0.38457894736842113","0.3967534246575344","11.306","-0.018","0.011","0.021","0.098","inactive"
"-0.013","-0.012743243243243246","0.034","-0.21197368421052631","0.3024246575342466","10.649","-0.015","0.016","0.036","0.100","inactive"
"-0.001","0.014054054054054054","0.007","-0.6564999999999999","0.8894931506849314","14.383","-0.011","0.016","0.044","0.092","inactive"
"-0.008","0.0011621621621621641","-0.003","-0.32213157894736844","0.5653698630136985","12.714","-0.004","0.019","0.048","0.106","inactive"
"-0.008","-0.00952702702702703","0.019","-0.3782105263157895","0.5930410958904109","12.010","-0.013","0.014","0.032","0.104","inactive"
"-0.002","0.0017432432432432422","-0.005","0.4995789473684209","1.340972602739726","14.250","-0.006","0.013","0.039","0.104","inactive"
"-0.168","-0.015094594594594595","0.013","0.5378947368421053","0.9213698630136983","0.325","-0.010","0.003","0.015","-0.028","inactive"
"-0.151","-0.007162162162162164","-0.010","-0.3982631578947367","0.26508219178082193","16.284","-0.002","0.018","0.042","0.159","inactive"
"-0.005","0.002364864864864864","0.003","-0.1366052631578947","0.5233424657534245","16.158","-0.001","0.024","0.052","0.137","inactive"
"-0.031","-0.030054054054054046","0.094","0.38015789473684214","-0.6106849315068494","1.886","-0.038","0.017","0.016","-0.083","inactive"
"-0.119","0.009770270270270278","0.006","-0.9278157894736841","0.4893561643835616","0.337","-0.007","0.015","0.025","-0.020","inactive"
"-0.337","-0.07244594594594597","0.040","-1.0317894736842106","-1.2821643835616439","-4.355","-0.053","-0.006","-0.029","0.021","inactive"
"-0.139","-0.03393243243243244","0.030","-0.4806052631578947","-0.1574383561643836","1.539","-0.022","0.009","0.019","0.044","inactive"
"-0.187","0.018121621621621616","0.017","-0.5325","0.6921232876712329","11.079","0.005","0.010","0.046","0.074","inactive"
"-0.086","0.008324324324324327","0.019","-0.5166578947368419","0.8129041095890411","14.460","0.006","-0.032","0.048","0.097","inactive"
"0.011","0.016405405405405405","0.027","-0.6793421052631579","0.6546986301369865","13.919","-0.003","0.000","0.070","0.077","inactive"
"-0.018","-0.014540540540540544","0.006","-0.723736842105263","0.4442054794520548","4.482","-0.017","0.008","0.027","0.025","inactive"
"-0.378","0.0012567567567567533","0.044","-1.3816842105263156","-0.6698767123287673","-0.700","0.010","-0.024","0.019","-0.011","inactive"
"-0.001","0.017175675675675673","0.021","-0.4602894736842105","0.8172328767123287","17.364","0.007","0.015","0.052","0.113","inactive"
"-0.067","-0.028364864864864867","0.042","-0.6298947368421052","0.7290684931506849","-2.418","-0.020","-0.007","0.019","-0.002","inactive"
"-0.037","-0.05063513513513514","0.081","2.888736842105263","0.24893150684931492","2.369","-0.061","-0.018","-0.057","-0.109","inactive"
"-0.132","-0.0059189189189189206","-0.005","-0.46936842105263166","0.3302328767123287","13.522","-0.002","0.012","0.042","0.127","inactive"
"-0.207","-0.002067567567567567","-0.005","-0.35700000000000004","0.409917808219178","17.979","-0.000","0.018","0.043","0.163","inactive"
"-0.005","-0.013000000000000003","0.038","-0.16213157894736857","0.3182739726027396","11.132","-0.014","0.017","0.037","0.104","inactive"
"-0.024","-0.016297297297297293","0.034","2.2203421052631573","0.8070410958904107","23.375","-0.004","0.031","0.030","-0.037","inactive"
"-0.018","-0.005729729729729728","0.243","-0.5070526315789475","1.3677534246575345","12.124","0.239","0.041","-0.019","-0.027","inactive"
"-0.052","0.0011216216216216217","0.145","-3.396236842105263","0.3047671232876713","-35.121","-0.111","-0.199","-0.665","-0.687","inactive"
"0.005","-0.012662162162162165","0.044","-0.20223684210526313","0.32327397260273977","10.202","-0.015","0.016","0.034","0.090","inactive"
"-0.004","-0.004513513513513515","0.009","0.31821052631578944","1.1575616438356164","15.765","-0.024","-0.007","0.056","0.118","inactive"
"0.009","0.010013513513513513","0.018","-0.6556578947368421","0.3288630136986302","20.781","0.013","0.007","0.066","0.010","inactive"
"-0.072","0.009621621621621624","0.238","-8.516052631578948","-2.3786027397260274","-0.974","0.263","-0.081","-0.358","-0.410","inactive"
"0.043","-0.06266216216216217","-0.018","-0.7160263157894737","-0.663232876712329","14.283","-0.041","0.020","0.038","-0.080","inactive"
"-0.057","-0.00927027027027028","0.283","-5.09171052631579","-0.1755616438356164","0.788","0.173","-0.110","-0.395","-0.391","inactive"
"-0.012","-0.011905405405405408","0.031","-0.09494736842105267","0.3914794520547945","11.132","-0.013","0.015","0.034","0.100","inactive"
"-0.006","-0.01472972972972973","0.042","-0.2281315789473685","0.13609589041095893","11.822","-0.010","0.026","0.041","0.119","inactive"
"-0.073","-0.02171621621621622","0.255","-3.7557105263157897","-0.2001917808219179","-5.056","0.152","-0.023","-0.283","-0.213","inactive"
"-0.066","-0.024054054054054055","-0.015","-3.498552631578947","-3.104945205479451","-7.194","0.329","-0.380","-0.705","-0.557","inactive"
"0.004","0.013162162162162164","0.023","-0.3488157894736843","0.6956164383561643","18.332","0.012","0.024","0.062","0.137","inactive"
"-0.004","0.011081081081081084","0.025","-0.3786842105263158","0.8874794520547942","18.223","0.011","-0.021","0.061","0.137","inactive"
"-0.019","0.011162162162162158","0.039","-0.14589473684210527","0.5965479452054794","26.940","0.030","0.069","0.098","0.247","inactive"
"-0.027","-0.00644594594594595","0.322","-2.7355263157894742","-0.9988767123287671","-45.887","-0.172","-0.218","-0.646","-1.030","inactive"
"-0.031","-0.0524054054054054","-0.017","1.9442105263157898","1.1706986301369864","5.973","-0.062","-0.063","-0.008","-0.018","inactive"
"0.009","-0.01118918918918919","0.022","-0.4567631578947367","0.34936986301369866","11.180","-0.015","0.018","0.037","0.095","inactive"
"-0.039","-0.006013513513513514","-0.004","1.8987894736842101","1.3809863013698631","-6.919","-0.009","-0.016","-0.015","-0.107","inactive"
"-0.096","-0.02735135135135135","0.025","1.2584736842105264","0.6251095890410958","-5.115","-0.036","-0.012","-0.011","-0.076","inactive"
"-0.115","-0.007891891891891895","0.001","-0.5438421052631579","0.6266575342465754","-13.834","-0.009","-0.009","-0.039","-0.169","inactive"
"0.019","-0.018648648648648646","0.089","1.066184210526316","-0.3792739726027398","14.131","-0.019","0.020","0.011","-0.052","inactive"
"-0.012","-0.030472972972972967","-0.000","0.11518421052631585","-0.338945205479452","0.227","-0.036","0.002","0.014","0.042","inactive"
"-0.091","-0.031162162162162162","-0.077","1.344394736842105","-1.1494383561643837","-4.642","-0.030","-0.069","-0.033","-0.029","inactive"
"-0.064","0.009081081081081086","-0.002","-1.0272631578947369","-0.6744383561643835","2.193","0.010","0.002","0.025","0.021","inactive"
"-0.124","-0.009878378378378386","0.024","0.5113684210526317","-0.11027397260273972","-14.203","-0.003","-0.026","-0.037","-0.169","inactive"
"-0.067","-0.03209459459459459","-0.003","0.9012894736842096","-0.437","-0.895","-0.039","-0.008","-0.003","0.000","inactive"
"-0.140","-0.015351351351351347","0.097","0.3215263157894737","-0.10456164383561643","7.184","0.012","0.007","0.035","0.100","inactive"
"-0.003","0.015243243243243245","-0.049","-2.988473684210526","-0.3872054794520548","6.769","-0.053","-0.069","-0.191","-0.140","inactive"
"-0.058","0.005756756756756755","0.009","0.15852631578947368","0.24134246575342463","-3.123","0.002","0.004","0.018","-0.022","inactive"
"-0.038","0.012094594594594601","0.010","-1.469342105263158","-0.47801369863013693","4.889","0.009","0.011","0.035","0.037","inactive"
"-0.007","-0.008716216216216219","-0.009","-0.47318421052631565","0.32024657534246576","4.406","-0.006","0.012","0.036","0.034","inactive"
"-0.015","-0.05124324324324323","0.010","-0.08250000000000025","-0.06867123287671231","-6.554","-0.052","-0.020","0.003","-0.013","inactive"
"-0.087","-0.033581081081081085","-0.065","-0.32421052631578945","-0.3203972602739726","-13.956","-0.033","-0.042","-0.041","-0.156","inactive"
"-0.241","0.014878378378378382","0.045","-0.192578947368421","0.30354794520547934","0.442","0.014","-0.028","0.021","-0.004","inactive"
"-0.218","-0.049486486486486486","-0.121","-2.0051578947368416","-0.4626849315068495","11.565","-0.099","-0.046","-0.075","-0.126","inactive"
"0.000","0.009581081081081081","0.011","-0.6233684210526317","0.6051780821917809","15.055","0.002","0.013","0.047","0.097","inactive"
"-0.020","-0.05362162162162163","0.071","2.404999999999999","-0.37258904109589036","3.853","-0.067","-0.027","-0.053","-0.121","inactive"
"-0.001","0.009729729729729731","0.010","-0.28310526315789475","0.7886301369863015","15.106","0.003","0.014","0.049","0.095","inactive"
"0.003","0.013270270270270274","0.023","-0.6719473684210525","0.5767397260273971","16.409","0.006","-0.031","0.049","0.102","inactive"
"-0.005","0.004486486486486486","-0.009","-0.5107105263157895","0.7025616438356165","13.605","-0.005","0.013","0.040","0.106","inactive"
"-0.007","0.0010540540540540533","-0.008","-0.9093421052631578","0.5345342465753424","12.877","-0.008","0.013","0.041","0.106","inactive"
"-0.007","-8.51351351351351e-4","-0.007","-0.6639736842105263","0.42200000000000004","13.105","-0.004","0.015","0.048","0.106","inactive"
"-0.014","-0.011270270270270272","0.035","-0.5042894736842106","0.07665753424657537","10.243","-0.012","0.016","0.037","0.099","inactive"
"-0.008","-0.003135135135135135","-0.006","-0.5893421052631581","0.38645205479452055","12.810","-0.005","0.015","0.046","0.105","inactive"
"-0.006","0.0014324324324324314","-0.003","-0.5160526315789475","0.49342465753424664","13.460","-0.002","0.017","0.049","0.106","inactive"
"-0.016","-0.024216216216216214","0.037","0.28742105263157897","-0.16668493150684935","9.471","-0.033","0.005","0.003","0.092","inactive"
"-0.004","0.0033108108108108095","-0.008","-0.24147368421052645","0.46787671232876704","14.178","-0.011","0.009","0.040","0.107","inactive"
"-0.011","-0.006513513513513514","0.005","-0.7323157894736841","0.2924520547945206","12.007","-0.012","0.013","0.041","0.102","inactive"
"?","?","?","?","?","?","?","?","?","?","inactive"
"-0.008","-0.0012432432432432428","0.008","-0.5123157894736844","0.5300547945205479","12.450","-0.010","0.013","0.034","0.103","inactive"
"0.002","0.012986486486486487","0.018","-0.7657894736842104","0.7969178082191779","15.900","0.003","-0.037","0.047","0.098","inactive"
"0.001","0.012905405405405405","0.015","-0.7148684210526317","0.6565342465753425","15.540","0.003","0.013","0.049","0.098","inactive"
"0.002","0.015067567567567565","0.009","-0.44268421052631585","0.555068493150685","17.541","-0.012","-0.016","0.032","0.086","inactive"
"-0.013","-0.017851351351351352","0.040","-0.43550000000000005","0.24910958904109587","10.569","-0.022","0.009","0.017","0.099","inactive"
"-0.008","-0.0022297297297297304","-0.003","-0.2997894736842105","0.6456438356164385","12.963","-0.004","0.016","0.046","0.105","inactive"
"-0.007","9.729729729729731e-4","-0.002","-0.04971052631578949","0.7979726027397261","13.041","-0.006","0.015","0.044","0.105","inactive"
"-0.013","-0.007608108108108109","0.029","0.10110526315789475","0.6565205479452054","11.052","-0.007","0.020","0.042","0.101","inactive"
"-0.008","-0.00572972972972973","-0.004","-0.2742894736842105","0.5746575342465753","12.929","-0.003","0.018","0.047","0.105","inactive"
"-0.011","-0.008270270270270273","0.021","-0.38068421052631585","0.45971232876712326","11.851","-0.008","0.018","0.042","0.104","inactive"
"-0.011","-0.01002702702702703","0.025","-0.32286842105263136","0.46691780821917817","11.416","-0.011","0.016","0.036","0.102","inactive"
"-0.008","-0.0011486486486486469","0.003","-0.3983684210526316","0.6551095890410958","12.754","-0.009","0.013","0.036","0.104","inactive"
"-0.008","-0.004756756756756758","0.005","-0.6477105263157895","0.41682191780821914","12.318","-0.008","0.016","0.042","0.105","inactive"
"0.001","0.011662162162162164","0.021","-0.45099999999999996","0.6908082191780822","15.948","0.007","-0.030","0.051","0.099","inactive"
"-0.011","-0.006986486486486488","0.017","-0.3135263157894737","0.43546575342465754","11.821","-0.009","0.017","0.041","0.103","inactive"
"-0.012","-0.015648648648648643","0.036","-0.3131052631578947","0.22541095890410962","10.823","-0.017","0.013","0.023","0.098","inactive"
"0.003","0.015797297297297296","0.027","-0.4602105263157896","0.685931506849315","16.524","0.009","-0.027","0.050","0.102","inactive"
"-0.012","-0.007513513513513514","0.025","-0.16413157894736832","0.4362191780821917","11.394","-0.008","0.018","0.041","0.102","inactive"
"-0.026","-0.029013513513513518","0.085","0.1093684210526316","-0.3134109589041096","3.707","-0.025","0.012","0.023","-0.074","inactive"
"-0.012","-0.011472972972972974","0.039","-0.06763157894736836","0.3529178082191782","10.433","-0.014","0.016","0.036","0.100","inactive"
"-0.008","-0.006797297297297296","0.008","-0.39665789473684226","0.596123287671233","12.408","-0.010","0.015","0.036","0.102","inactive"
"-0.011","-0.007513513513513512","0.022","-0.2849736842105262","0.5199315068493151","11.512","-0.008","0.018","0.042","0.102","inactive"
"-0.004","0.004756756756756755","-0.005","-0.4142631578947369","0.6451643835616439","13.840","-0.004","0.014","0.044","0.090","inactive"
"-0.012","-0.011000000000000003","0.029","-0.25152631578947354","0.4161917808219179","11.134","-0.013","0.016","0.037","0.101","inactive"
"-0.003","9.729729729729716e-4","-0.003","-0.47192105263157885","0.6497671232876712","14.075","-0.003","0.015","0.045","0.092","inactive"
"-0.026","-0.030770270270270277","0.093","1.019342105263158","0.23535616438356147","3.293","-0.024","0.010","0.020","-0.079","inactive"
"-0.015","-0.013905405405405408","0.037","-0.03144736842105266","0.5695616438356166","10.607","-0.015","0.015","0.031","0.096","inactive"
"-0.015","-0.014297297297297295","0.043","-0.18349999999999997","0.16352054794520543","9.864","-0.011","0.018","0.037","0.099","inactive"
"-0.019","-0.023540540540540535","0.062","-0.07902631578947371","-0.3116438356164384","7.636","-0.024","0.013","0.017","-0.060","inactive"
